,trial_id,trial_type,stage,roi_name,interval_start_s,interval_end_s,theta_deg,R,mean_amp,mean_k_rad_per_px,mean_lambda_px,mean_speed_px_s,mean_freq_hz
5137,cfm002mjr/20240517/meas01/trial121,HC No Report (9),post_onset,SSC,888.714923540383,888.964923540383,-88.83833906334927,0.8041069930098074,0.010047123933889197,0.0786614994975206,79.87624628713861,145.53187908022372,1.8860791856990664
5138,cfm002mjr/20240517/meas01/trial121,HC No Report (9),pre_offset,SSC,888.9769235403829,889.2269235403829,-87.0089445427969,0.7397340495658006,0.01762928760613125,0.05068794525942996,124.73039327372567,377.4540133562582,3.0177037379429077
5139,cfm002mjr/20240517/meas01/trial121,HC No Report (9),post_offset,SSC,889.2269235403829,889.4769235403829,-35.23951111406001,0.3125618665291439,0.012350759251232335,0.06753700249836639,93.03322733832563,355.37224123133217,4.204074967386555
5140,cfm002mjr/20240517/meas01/trial121,HC No Report (9),pre_onset,V1,888.464923540383,888.714923540383,142.02351215075953,0.15463621631330055,0.001937761496494978,0.22022040266319154,28.53134964424339,147.9079016483597,5.054892326068464
5141,cfm002mjr/20240517/meas01/trial121,HC No Report (9),post_onset,V1,888.714923540383,888.964923540383,-162.65739467110083,0.23152395557556907,0.0026521729892097935,0.18712204218541498,33.578007346423256,173.91405084351666,4.99631017230934
5142,cfm002mjr/20240517/meas01/trial121,HC No Report (9),pre_offset,V1,888.9769235403829,889.2269235403829,125.25179543114028,0.4260233429603392,0.0017503608775002568,0.2384919250379327,26.345858080773787,164.80386516887512,6.042186405086985
5143,cfm002mjr/20240517/meas01/trial121,HC No Report (9),post_offset,V1,889.2269235403829,889.4769235403829,-67.65701526907341,0.36741253340180763,0.0027763882185777126,0.17718887343747736,35.46038295342886,133.578073957559,4.4214124858268296
5144,cfm002mjr/20240517/meas02/trial001,HC No Report (9),pre_onset,SSC,0.7907180844665191,1.0407180844665191,-144.9369877434434,0.17636924189053693,0.004671955678681968,0.15196160200792466,41.34727775345634,118.42577829279199,2.757713840199165
5145,cfm002mjr/20240517/meas02/trial001,HC No Report (9),post_onset,SSC,1.0407180844665191,1.2907180844665191,-111.2263261519841,0.0902420327965676,0.004956055002067181,0.15887730480880863,39.547406187061824,213.17330602501085,5.594305663673729
5146,cfm002mjr/20240517/meas02/trial001,HC No Report (9),pre_offset,SSC,1.315718084466519,1.565718084466519,-85.88853735424053,0.056115209591670406,0.009134420570201368,0.08796579901260404,71.42759319766208,104.28414319162493,1.9907392739943508
5147,cfm002mjr/20240517/meas02/trial001,HC No Report (9),post_offset,SSC,1.565718084466519,1.815718084466519,-120.05097606692618,0.1185773607072906,0.006324940227664338,0.18892719130052027,33.25717840787211,74.44326602899693,2.1956241876131948
5148,cfm002mjr/20240517/meas02/trial001,HC No Report (9),pre_onset,V1,0.7907180844665191,1.0407180844665191,149.69885353045902,0.7816868569993307,0.008113704908732325,0.08600970846276512,73.05221625113879,193.2101798584873,2.9693696211890064
5149,cfm002mjr/20240517/meas02/trial001,HC No Report (9),post_onset,V1,1.0407180844665191,1.2907180844665191,124.00757331624695,0.4014832435884655,0.005374190128314826,0.12526275263972295,50.16004498361216,126.53785734503408,2.603657220694937
5150,cfm002mjr/20240517/meas02/trial001,HC No Report (9),pre_offset,V1,1.315718084466519,1.565718084466519,64.22931637357318,0.21126686027698166,0.004615373999281042,0.1304370980805401,48.17023223945039,90.64537008057701,2.0759602313712384
5151,cfm002mjr/20240517/meas02/trial001,HC No Report (9),post_offset,V1,1.565718084466519,1.815718084466519,-11.264435896518108,0.13163916752243307,0.004902985352062732,0.17910503107582096,35.081009558685764,79.0470254089433,2.2364079531027823
5152,cfm002mjr/20240517/meas02/trial006,HC No Report (9),pre_onset,SSC,23.30571808446652,23.55571808446652,113.75979715061617,0.47897335129202934,0.023119121203065134,0.031850543789911596,197.3721855007388,417.78974838399364,2.3040133631183912
5153,cfm002mjr/20240517/meas02/trial006,HC No Report (9),post_onset,SSC,23.55571808446652,23.80571808446652,-160.80838195208872,0.3139097155520409,0.02727051313636946,0.021471649660233662,292.6270410799545,589.9660005620804,2.034124452517907
5154,cfm002mjr/20240517/meas02/trial006,HC No Report (9),pre_offset,SSC,23.827718084466518,24.077718084466518,-68.18718633130754,0.6815304914057589,0.016970232176098533,0.06476885084787175,97.01299997537127,441.20490924474984,4.061990032197649
5155,cfm002mjr/20240517/meas02/trial006,HC No Report (9),post_offset,SSC,24.077718084466518,24.327718084466518,140.1505859281322,0.19340428936843893,0.016327896684740884,0.05716972619921061,109.9040650515892,507.13387634318525,3.6624526500325008
5156,cfm002mjr/20240517/meas02/trial006,HC No Report (9),pre_onset,V1,23.30571808446652,23.55571808446652,-53.56275291635195,0.17514255053751113,0.004024391619750605,0.10698211404630695,58.85741791546918,146.89861339479515,2.4367564628976757
5157,cfm002mjr/20240517/meas02/trial006,HC No Report (9),post_onset,V1,23.55571808446652,23.80571808446652,-86.41255510559958,0.29878019990114835,0.003952908370174255,0.10873666308281187,57.78350308942648,122.13530096034827,2.248257707569105
5158,cfm002mjr/20240517/meas02/trial006,HC No Report (9),pre_offset,V1,23.827718084466518,24.077718084466518,-94.17295904827324,0.6222675635957957,0.002904478862549763,0.14598060790786468,43.047880565169834,117.92424856036573,2.622443617436536
5159,cfm002mjr/20240517/meas02/trial006,HC No Report (9),post_offset,V1,24.077718084466518,24.327718084466518,-56.327377417221236,0.7261744897806216,0.00398045158492977,0.11724516029728821,53.5901464183926,142.5104347362069,2.70380103960175
5160,cfm002mjr/20240517/meas02/trial009,HC No Report (9),pre_onset,SSC,35.22371808446652,35.47371808446652,137.95342657190992,0.9075116173159362,0.018797118977787602,0.06428645085928747,97.73731825594871,252.5977651827903,2.9486395227596622
