event_id,trial_id,t_start,t_end,duration_s,stage,theta_deg,R,n_frames,mean_amp,mean_freq_hz,mean_k_rad_per_px,mean_lambda_px,mean_speed_px_s,iqr_amp,iqr_freq_hz,iqr_k_rad_per_px,iqr_lambda_px,iqr_speed_px_s,n_valid_frames,trial_type
cfm002mjr/20240517/meas00/trial006/5,cfm002mjr/20240517/meas00/trial006,1.221503999999186,1.59049999999894,0.3689959999997541,stim,-43.287165671022635,0.6414027028376881,58,0.00598174132492443,4.722967111985208,0.13715377754021685,45.812073669919485,219.2500981815412,0.0015070257719856468,0.7070940991607833,0.03285174129143313,10.753810625613013,56.96161630650704,57,HC Hit (3)
cfm002mjr/20240517/meas00/trial006/6,cfm002mjr/20240517/meas00/trial006,1.743187999998838,1.8704279999987532,0.1272399999999152,post,-114.61548347577194,0.35075850644808393,20,0.003342256193612307,7.092726186090135,0.16115183644414272,38.995940706019404,272.4446893728151,0.0009194047606083198,2.74274191426087,0.04452650180640988,11.070247954802575,98.51925877730699,19,HC Hit (3)
cfm002mjr/20240517/meas00/trial006/7,cfm002mjr/20240517/meas00/trial006,1.8704279999987532,1.9976679999986684,0.1272399999999152,post,92.01362274522005,0.5650280597658823,20,0.002162133815827091,6.8097671722434905,0.21163651110286075,29.688570969017867,200.14220750481817,0.00021305431671688997,0.4761886740435628,0.0047305081290098805,0.6696143790821516,14.883429120720962,19,HC Hit (3)
cfm002mjr/20240517/meas00/trial007/1,cfm002mjr/20240517/meas00/trial007,0.5089599999996608,0.9352139999993766,0.4262539999997158,pre,-8.875666599252645,0.6413590699559594,67,0.018523801668662628,2.168200100662032,0.03877754755077893,162.03152865590064,367.81275089087114,0.02638191207721671,1.6335372349582795,0.024245367175134983,183.14596807879025,925.4662940373081,66,MC Hit (2)
cfm002mjr/20240517/meas00/trial007/2,cfm002mjr/20240517/meas00/trial007,1.0242819999993173,1.3296579999991138,0.3053759999997965,stim,-83.61722086103904,0.7692529775357538,48,0.012313465646442433,2.42368408021207,0.07228019480708789,86.93549744258854,222.14659870594895,0.005226036811503772,1.3066250346156658,0.030051876101996146,33.49589917302923,97.03908304555696,47,MC Hit (2)
cfm002mjr/20240517/meas00/trial007/3,cfm002mjr/20240517/meas00/trial007,1.406001999999063,1.539603999998974,0.13360199999991096,stim,125.19243757869194,0.24725754590424137,21,0.005532711117126681,3.0820825903917557,0.13010906931574728,48.29167820677912,137.01687366163154,0.00242943886594851,1.712851351982956,0.052797773363566794,22.88928426602589,118.5064022087326,20,MC Hit (2)
cfm002mjr/20240517/meas00/trial007/4,cfm002mjr/20240517/meas00/trial007,1.6986539999988677,1.9976679999986684,0.2990139999998007,post,114.35305231600739,0.4937902218921852,47,0.00457612741975637,2.25909041254278,0.12342930649231594,50.90513335721241,120.23912288932699,0.00193508198421308,2.3183637632627763,0.03613724987678821,15.591700614623292,122.89248843855012,46,MC Hit (2)
cfm002mjr/20240517/meas00/trial009/1,cfm002mjr/20240517/meas00/trial009,0.0,0.10179199999993216,0.10179199999993216,pre,124.42387394374056,0.8270462511367596,16,0.014507847294036723,6.677441420956901,0.06913875565351421,90.90843245027574,618.1595386316706,0.0032729462791333697,3.7576635432201773,0.01900430443172446,24.690989095524102,201.70569699898022,15,HC Hit (3)
cfm002mjr/20240517/meas00/trial009/2,cfm002mjr/20240517/meas00/trial009,0.10179199999993216,0.3499099999997668,0.24811799999983464,pre,-64.66221924055196,0.7828274332685223,39,0.019808324756263606,2.7492651994258885,0.07383959590430365,85.09235770090906,345.1232036341436,0.007344799881886615,1.2305777274801106,0.07144801619912869,98.34981474663527,231.1302050051415,38,HC Hit (3)
cfm002mjr/20240517/meas00/trial009/3,cfm002mjr/20240517/meas00/trial009,0.6489239999995675,0.8525079999994317,0.2035839999998642,pre,-61.70191011454553,0.7088947289485126,32,0.016500413045096543,3.8714541527731874,0.07378553954875765,85.18159219781069,335.6363852593951,0.015487524097738242,2.15326267351581,0.06338994206403749,77.43283415799522,487.68938010579086,31,HC Hit (3)
cfm002mjr/20240517/meas00/trial009/4,cfm002mjr/20240517/meas00/trial009,0.9097659999993936,1.3678299999990884,0.4580639999996948,stim,90.98124234976005,0.711514215022677,72,0.010645204514243556,3.2842847572771343,0.10292486432625605,61.046354330717534,189.22168311659132,0.0031651200277329258,1.1848812833872682,0.023641552908474625,13.05301194567771,96.14945889948163,71,HC Hit (3)
cfm002mjr/20240517/meas00/trial009/5,cfm002mjr/20240517/meas00/trial009,1.5268799999989824,1.641395999998906,0.11451599999992368,post,-111.17361992492415,0.49186012643867766,18,0.0032179211133780265,4.9292243403862415,0.17036978717012086,36.87969227331148,197.80344319404145,0.0012337732081813772,3.001865766646004,0.026327130200534676,6.469186453877718,78.22047740948474,17,HC Hit (3)
cfm002mjr/20240517/meas00/trial009/6,cfm002mjr/20240517/meas00/trial009,1.641395999998906,1.7495499999988338,0.1081539999999277,post,-100.69228782338065,0.21832754802329332,17,0.003061912979611249,9.679086471360133,0.17086948431550963,36.77183981885096,350.0235255027284,0.0004093731448854736,3.7054463639946222,0.013086849259895617,2.9160331369475827,109.96292222572333,16,HC Hit (3)
cfm002mjr/20240517/meas00/trial009/7,cfm002mjr/20240517/meas00/trial009,1.8004459999987998,1.927685999998715,0.1272399999999152,post,-75.98316757638959,0.686361507446867,20,0.004658343388290043,2.332234703926177,0.13384985452653275,46.95958920382708,98.00747462756168,0.0019269210037864428,0.9099219866712922,0.040736392226198695,12.420275311213501,50.05222058018916,19,HC Hit (3)
cfm002mjr/20240517/meas00/trial011/1,cfm002mjr/20240517/meas00/trial011,0.13360199999991096,0.4644259999996904,0.33082399999977946,pre,46.88199768165449,0.4885142411044577,52,0.0066936070602795494,3.9050897775545383,0.12581719637618338,49.93901139186359,195.47701359052525,0.003098355963617327,2.254781472569335,0.02815342736853879,11.178734647756016,58.604028887901194,51,MC Hit (2)
cfm002mjr/20240517/meas00/trial011/2,cfm002mjr/20240517/meas00/trial011,0.4644259999996904,0.9861099999993427,0.5216839999996523,pre,-16.64136786688347,0.6620966410806608,82,0.007609612595037802,2.840504515859978,0.0773197555925461,81.2623604490756,180.67974347749632,0.003037978859845327,1.3196167804198349,0.057419975442536256,42.184476294748855,71.36371968547184,81,MC Hit (2)
cfm002mjr/20240517/meas00/trial011/3,cfm002mjr/20240517/meas00/trial011,0.9861099999993427,1.1769699999992156,0.1908599999998729,stim,128.95112417634832,0.48148960855727446,30,0.00409906050453887,7.502039440732508,0.14403538650508413,43.62407244250952,368.04046383817115,0.001574733387951457,5.908199233958371,0.04123628734201194,13.018852053626198,328.25978915420836,29,MC Hit (2)
cfm002mjr/20240517/meas00/trial011/4,cfm002mjr/20240517/meas00/trial011,1.323295999999118,1.4378119999990417,0.11451599999992368,stim,-83.99397933807037,0.5780083944120523,18,0.0048557534228126364,9.244779894068817,0.15296622578506586,41.096139662120876,396.37294740409385,0.003558679063322176,2.087041937210391,0.056048423363240896,18.513128440764504,66.91304677703727,17,MC Hit (2)
cfm002mjr/20240517/meas00/trial011/5,cfm002mjr/20240517/meas00/trial011,1.6223099999989188,2.0040299999986644,0.3817199999997456,post,120.97361790872286,0.29635958185152633,60,0.0029251721434223874,7.0372975514041975,0.18135627472165378,34.646008790044974,234.67941407276402,0.001255265493733798,4.232882312222313,0.05816137486932138,14.19746113801559,83.096795537981,59,MC Hit (2)
cfm002mjr/20240517/meas00/trial012/1,cfm002mjr/20240517/meas00/trial012,0.0,0.3689959999997541,0.3689959999997541,pre,125.48066357103806,0.3286684018996348,58,0.01631302434503016,2.989722352213951,0.07672802756337299,81.88946432687517,300.6492923601072,0.006370647264132282,1.156086495031829,0.04747739408403944,86.93520442676933,153.62821851725448,57,HC Hit (3)
cfm002mjr/20240517/meas00/trial012/2,cfm002mjr/20240517/meas00/trial012,0.3689959999997541,0.6171139999995887,0.24811799999983464,pre,-75.38386514693313,0.8365639177786263,39,0.01695314774885583,4.383715337529308,0.07260811911320143,86.53557458751459,381.5237559902225,0.002357039833185394,1.2865761831411957,0.012782452119334,15.847736477496582,97.32910389700629,38,HC Hit (3)
cfm002mjr/20240517/meas00/trial012/3,cfm002mjr/20240517/meas00/trial012,0.7125439999995251,0.8270599999994488,0.11451599999992368,pre,-55.218523385515944,0.7636027349408473,18,0.015447614824993457,5.292039402023761,0.08185308305388336,76.76225812376298,405.17633858685633,0.0016052495728425663,1.4787719005088693,0.0061011761582229485,5.447252220482298,82.99994821625512,17,HC Hit (3)
cfm002mjr/20240517/meas00/trial012/4,cfm002mjr/20240517/meas00/trial012,0.9161279999993893,1.5014319999989993,0.58530399999961,stim,-51.14413561490201,0.2553195894167966,92,0.009739545747738618,4.602214401969201,0.07091639656675497,88.66307837505767,328.8662357252947,0.006183395505498367,2.905162100076664,0.06489580621597879,72.29871362578504,257.5014828157656,91,HC Hit (3)
cfm002mjr/20240517/meas00/trial012/5,cfm002mjr/20240517/meas00/trial012,1.5968619999989357,1.7877219999988083,0.19085999999987258,post,-82.08210404714893,0.5820117941790266,30,0.002907175468043479,8.82104548237463,0.18122486703609963,34.69985278474524,300.3647830851547,0.001414290143289107,8.903537991205734,0.050613748053244784,10.429708556249324,266.07713789351556,29,HC Hit (3)
cfm002mjr/20240517/meas00/trial012/6,cfm002mjr/20240517/meas00/trial012,1.8386179999987744,2.0040299999986644,0.16541199999988998,post,134.56052317065,0.27381445332669135,26,0.003952970897895056,3.3530078308464417,0.1417045763621903,44.358266251699874,144.4192106241873,0.005097092646854413,2.5978570684905335,0.09161444413491499,35.37036864243571,42.185409461898075,25,HC Hit (3)
