TrialID,TrialType,AnimalCode,Date,Recording,File,Time,BFMTime,ValidTrial?,Duration,Contrast,PerceptualCat,ReactTime,Rewarded?,Enticed?,Seen?,Consume?,Attrition?,EngagementScore,EngagementScore_S20,VDT Behavior Quality
Visual/cfm004mjr/20240506/meas00/trial001,HC Hit (3),cfm004mjr,240506,1,meas00,3.908,5.944569821334406,True,0.5340000000000003,0.06,3,0.3610000000000002,1,0,1,1,0,0.45833333333333337,0.45833333333333337,25.0
Visual/cfm004mjr/20240506/meas00/trial002,Correct Rejection (4),cfm004mjr,240506,1,meas00,20.042,22.07856982133441,True,0.5209999999999972,0.016,1,1.1259999999999977,0,0,0,0,0,0.04166666666666667,0.2777777777777778,25.0
Visual/cfm004mjr/20240506/meas00/trial003,Error (0),cfm004mjr,240506,1,meas00,35.778,37.8145698213344,True,0.5330000000000013,0,1,0.13799999999999812,1,0,0,1,0,0.33333333333333337,0.2666666666666667,25.0
Visual/cfm004mjr/20240506/meas00/trial004,MC Hit (2),cfm004mjr,240506,1,meas00,56.233,58.2695698213344,True,0.5300000000000011,0.018,2,0.49900000000000233,1,0,1,1,0,0.20833333333333331,0.23809523809523814,25.0
Visual/cfm004mjr/20240506/meas00/trial005,False Alarm (1),cfm004mjr,240506,1,meas00,69.792,71.82856982133441,True,0.5150000000000006,0.016,1,0.590999999999994,1,0,1,1,0,0.2916666666666667,0.2592592592592593,25.0
Visual/cfm004mjr/20240506/meas00/trial006,Incorrect Reject (6),cfm004mjr,240506,1,meas00,94.228,96.2645698213344,True,0.5370000000000061,0.02,3,0.757000000000005,0,0,0,0,0,0.04166666666666667,0.3068181818181819,25.0
Visual/cfm004mjr/20240506/meas00/trial007,HC Hit (3),cfm004mjr,240506,1,meas00,109.832,111.8685698213344,True,0.5480000000000018,0.045,3,0.5030000000000001,1,0,1,1,0,0.2916666666666667,0.30769230769230776,25.0
Visual/cfm004mjr/20240506/meas00/trial008,False Alarm (1),cfm004mjr,240506,1,meas00,150.183,152.2195698213344,True,0.5190000000000055,0.016,1,0.4159999999999968,1,0,1,1,0,0.2916666666666667,0.3222222222222223,25.0
Visual/cfm004mjr/20240506/meas00/trial009,HC Hit (3),cfm004mjr,240506,1,meas00,224.813,226.8495698213344,True,0.5640000000000214,0.045,3,0.4390000000000214,1,0,1,1,0,0.375,0.28676470588235303,25.0
Visual/cfm004mjr/20240506/meas00/trial010,False Alarm (1),cfm004mjr,240506,1,meas00,235.099,237.1355698213344,True,0.5620000000000118,0.016,1,0.47700000000000387,1,0,1,1,0,0.45833333333333337,0.30482456140350883,25.0
Visual/cfm004mjr/20240506/meas00/trial011,HC Hit (3),cfm004mjr,240506,1,meas00,252.037,254.07356982133442,True,0.5430000000000064,0.045,3,0.26900000000000546,1,0,1,1,0,0.5833333333333334,0.31140350877192985,25.0
Visual/cfm004mjr/20240506/meas00/trial012,Incorrect Reject (6),cfm004mjr,240506,1,meas00,267.246,269.2825698213344,True,0.5380000000000109,0.02,3,0.8149999999999977,0,0,0,0,0,0.125,0.3399122807017544,25.0
Visual/cfm004mjr/20240506/meas00/trial013,MC Hit (2),cfm004mjr,240506,1,meas00,338.488,340.52456982133435,True,0.5029999999999859,0.017,2,0.49799999999999045,1,0,1,1,0,0.5,0.3574561403508772,25.0
