TrialID,TrialType,AnimalCode,Date,Recording,File,Time,BFMTime,ValidTrial?,Duration,Contrast,PerceptualCat,ReactTime,Rewarded?,Enticed?,Seen?,Consume?,Attrition?,EngagementScore,EngagementScore_S20,VDT Behavior Quality
Visual/cfm002mjr/20240510/meas00/trial001,HC No Report (9),cfm002mjr,240510,1,meas00,1.858,-1.9090030140749175,False,0.5249999999999999,0.06,3,8.812,0,0,0,0,1,0.05142026009582478,0.05142026009582478,52.0
Visual/cfm002mjr/20240510/meas00/trial002,MC No Report (8),cfm002mjr,240510,1,meas00,5.071,1.3039969859250817,True,0.516,0.022,2,5.599,0,0,0,0,1,0,0.14214008669860825,52.0
Visual/cfm002mjr/20240510/meas00/trial003,Error (0),cfm002mjr,240510,1,meas00,10.226,6.458996985925083,True,0.5199999999999996,0.02,2,0.44399999999999906,1,1,1,1,0,0.375,0.260284052019165,52.0
Visual/cfm002mjr/20240510/meas00/trial004,Error (0),cfm002mjr,240510,1,meas00,15.072,11.304996985925081,True,0.5300000000000011,0.023,2,0.0810000000000013,1,1,0,1,0,0.33333333333333337,0.28710765620416545,52.0
Visual/cfm002mjr/20240510/meas00/trial005,False Alarm (1),cfm002mjr,240510,1,meas00,24.616,20.848996985925083,True,0.5279999999999987,0,1,0.6000000000000014,1,0,1,1,0,0.5416666666666667,0.3020096585291657,52.0
Visual/cfm002mjr/20240510/meas00/trial006,Error (0),cfm002mjr,240510,1,meas00,50.028,46.26099698592508,True,0.5249999999999986,0.02,2,0.029000000000003467,1,0,0,1,0,0.375,0.35315941758446895,52.0
Visual/cfm002mjr/20240510/meas00/trial007,HC Hit (3),cfm002mjr,240510,1,meas00,70.389,66.62199698592508,True,0.5520000000000067,0.05,3,0.34499999999999886,1,0,1,1,0,0.33333333333333337,0.32767335334070447,52.0
Visual/cfm002mjr/20240510/meas00/trial008,Error (0),cfm002mjr,240510,1,meas00,74.603,70.83599698592508,True,0.5240000000000009,0.05,3,0.09799999999999898,1,0,0,1,0,0.6666666666666667,0.3145391284508328,52.0
Visual/cfm002mjr/20240510/meas00/trial009,MC Miss (5),cfm002mjr,240510,1,meas00,141.329,137.56199698592508,True,0.5089999999999861,0.021,2,0.6469999999999914,0,0,1,0,0,0.04166666666666667,0.3167502113781858,52.0
Visual/cfm002mjr/20240510/meas00/trial010,MC Hit (2),cfm002mjr,240510,1,meas00,148.523,144.75599698592507,True,0.507000000000005,0.02,2,0.5260000000000105,1,0,1,1,0,0.625,0.2834080838646925,52.0
Visual/cfm002mjr/20240510/meas00/trial011,Error (0),cfm002mjr,240510,1,meas00,154.762,150.99499698592507,True,0.5389999999999873,0.021,2,0.18799999999998818,1,0,0,1,0,0.5416666666666667,0.29824561403508776,52.0
Visual/cfm002mjr/20240510/meas00/trial012,MC Miss (5),cfm002mjr,240510,1,meas00,166.797,163.02999698592507,True,0.5339999999999918,0.018,2,0.8019999999999925,0,0,0,0,0,0.04166666666666667,0.31578947368421056,52.0
Visual/cfm002mjr/20240510/meas00/trial013,Error (0),cfm002mjr,240510,1,meas00,173.105,169.33799698592506,True,0.5200000000000102,0.05,3,0.20900000000000318,1,0,1,1,0,0.33333333333333337,0.31798245614035087,52.0
Visual/cfm002mjr/20240510/meas00/trial014,HC Hit (3),cfm002mjr,240510,1,meas00,177.627,173.85999698592508,True,0.5159999999999911,0.03,3,0.4329999999999927,1,0,1,1,0,0.41666666666666663,0.3201754385964913,52.0
Visual/cfm002mjr/20240510/meas00/trial015,Correct Rejection (4),cfm002mjr,240510,1,meas00,193.019,189.25199698592508,True,0.5180000000000007,0,1,1.0859999999999843,0,0,0,0,0,0.04166666666666667,0.3092105263157895,52.0
Visual/cfm002mjr/20240510/meas00/trial016,HC Hit (3),cfm002mjr,240510,1,meas00,206.338,202.57099698592506,True,0.5370000000000061,0.03,3,0.4420000000000073,1,0,1,1,0,0.2916666666666667,0.2894736842105263,52.0
Visual/cfm002mjr/20240510/meas00/trial017,MC Hit (2),cfm002mjr,240510,1,meas00,233.638,229.87099698592507,True,0.532999999999987,0.02,2,0.4759999999999991,1,0,1,1,0,0.375,0.28508771929824556,52.0
Visual/cfm002mjr/20240510/meas00/trial018,Correct Rejection (4),cfm002mjr,240510,1,meas00,238.555,234.78799698592508,True,0.5310000000000059,0.01,1,8.382000000000005,0,0,0,0,0,0,0.26535087719298245,52.0
Visual/cfm002mjr/20240510/meas00/trial019,MC Miss (5),cfm002mjr,240510,1,meas00,242.162,238.39499698592508,True,0.5169999999999959,0.022,2,4.775000000000006,0,0,0,0,0,0,0.2807017543859649,52.0
