TrialID,TrialType,AnimalCode,Date,Recording,File,Time,BFMTime,ValidTrial?,Duration,Contrast,PerceptualCat,ReactTime,Rewarded?,Enticed?,Seen?,Consume?,Attrition?,EngagementScore,EngagementScore_S20,VDT Behavior Quality
Visual/cmm001mjr/20231212/meas00/trial001,HC Hit (3),cmm001mjr,231212,1,meas00,0.907,-10.75090595322899,False,0.5369999999999999,0.09,3,0.562,1,0,1,1,0,0.2555272108843537,0.03976459004654493,38.0
Visual/cmm001mjr/20231212/meas00/trial002,MC No Report (8),cmm001mjr,231212,1,meas00,4.973,-6.6849059532289905,False,0.5120000000000005,0.035,2,1.0300000000000002,0,0,0,0,1,0.1111111111111111,0.04853651987110633,38.0
Visual/cmm001mjr/20231212/meas00/trial003,LC No Report (7),cmm001mjr,231212,1,meas00,12.361,0.7030940467710103,True,0.5339999999999989,0,1,3.684000000000001,0,0,0,0,1,0,0.06608037952022913,38.0
Visual/cmm001mjr/20231212/meas00/trial004,MC No Report (8),cmm001mjr,231212,1,meas00,27.461,15.803094046771008,True,0.5240000000000009,0.043,2,16.044000000000004,0,0,0,0,1,0,0.07777628595297767,38.0
Visual/cmm001mjr/20231212/meas00/trial005,MC No Report (8),cmm001mjr,231212,1,meas00,31.84,20.18209404677101,True,0.5109999999999992,0.035,2,11.665000000000003,0,0,0,0,1,0,0.0807002625611648,38.0
Visual/cmm001mjr/20231212/meas00/trial006,MC No Report (8),cmm001mjr,231212,1,meas00,35.473,23.81509404677101,True,0.5150000000000006,0.055,2,8.032000000000004,0,0,0,0,1,0,0.09239616899391334,38.0
Visual/cmm001mjr/20231212/meas00/trial007,HC No Report (9),cmm001mjr,231212,1,meas00,39.076,27.41809404677101,True,0.5279999999999987,0.075,3,4.429000000000002,0,0,0,0,1,0,0.10701605203484901,38.0
Visual/cmm001mjr/20231212/meas00/trial008,Error (0),cmm001mjr,231212,1,meas00,43.068,31.410094046771007,True,0.5300000000000011,0.035,2,0.4370000000000047,1,1,1,1,0,0.16666666666666666,0.10701605203484901,38.0
Visual/cmm001mjr/20231212/meas00/trial009,HC Hit (3),cmm001mjr,231212,1,meas00,47.136,35.47809404677101,True,0.5429999999999993,0.075,3,0.46299999999999386,1,0,1,1,0,0.2222222222222222,0.10994002864303615,38.0
Visual/cmm001mjr/20231212/meas00/trial010,MC Miss (5),cmm001mjr,231212,1,meas00,57.083,45.42509404677101,True,0.5339999999999989,0.035,2,3.588000000000001,0,0,0,0,0,0,0.11871195846759755,38.0
Visual/cmm001mjr/20231212/meas00/trial011,HC Hit (3),cmm001mjr,231212,1,meas00,60.216,48.55809404677101,True,0.5090000000000003,0.075,3,0.4549999999999983,1,0,1,1,0,0.16666666666666666,0.1111111111111111,38.0
Visual/cmm001mjr/20231212/meas00/trial012,Error (0),cmm001mjr,231212,1,meas00,64.687,53.02909404677101,True,0.5390000000000015,0.055,2,0.18600000000000705,1,0,0,1,0,0.3333333333333333,0.11695906432748537,38.0
Visual/cmm001mjr/20231212/meas00/trial013,MC Hit (2),cmm001mjr,231212,1,meas00,69.78,58.12209404677101,True,0.539999999999992,0.039,2,0.27200000000000557,1,0,1,1,0,0.2222222222222222,0.12280701754385964,38.0
Visual/cmm001mjr/20231212/meas00/trial014,MC Miss (5),cmm001mjr,231212,1,meas00,80.094,68.436094046771,True,0.5170000000000101,0.03,2,1.7530000000000001,0,0,0,0,0,0.05555555555555555,0.14035087719298245,38.0
Visual/cmm001mjr/20231212/meas00/trial015,MC Hit (2),cmm001mjr,231212,1,meas00,88.805,77.14709404677102,True,0.5319999999999965,0.055,2,0.4329999999999927,1,0,1,1,0,0.2222222222222222,0.14035087719298245,38.0
Visual/cmm001mjr/20231212/meas00/trial016,MC Hit (2),cmm001mjr,231212,1,meas00,102.703,91.04509404677101,True,0.5159999999999911,0.043,2,0.4789999999999992,1,0,1,1,0,0.27777777777777773,0.14035087719298245,38.0
Visual/cmm001mjr/20231212/meas00/trial017,MC Miss (5),cmm001mjr,231212,1,meas00,107.135,95.47709404677101,True,0.5330000000000013,0.039,2,5.573999999999998,0,0,0,0,0,0,0.14327485380116958,38.0
Visual/cmm001mjr/20231212/meas00/trial018,Correct Rejection (4),cmm001mjr,231212,1,meas00,111.132,99.47409404677101,True,0.5159999999999911,0,1,1.5769999999999982,0,0,0,0,0,0.05555555555555555,0.14327485380116958,38.0
Visual/cmm001mjr/20231212/meas00/trial019,MC Hit (2),cmm001mjr,231212,1,meas00,122.145,110.487094046771,True,0.5380000000000109,0.043,2,0.5790000000000077,1,0,1,1,0,0.16666666666666666,0.13157894736842105,38.0
Visual/cmm001mjr/20231212/meas00/trial020,MC Miss (5),cmm001mjr,231212,1,meas00,126.434,114.77609404677101,True,0.5240000000000009,0.035,2,1.281000000000006,0,0,0,0,0,0.1111111111111111,0.13157894736842105,38.0
Visual/cmm001mjr/20231212/meas00/trial021,HC Hit (3),cmm001mjr,231212,1,meas00,135.864,124.20609404677103,True,0.5120000000000005,0.075,3,0.4230000000000018,1,0,1,1,0,0.2222222222222222,0.12573099415204678,38.0
